CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,DECAYED,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2,height_km,latitude,longitude,velocity_kms,id
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T15:26:14,18 SPCS,STARLINK-1267,2020-019AA,EARTH,TEME,UTC,SGP4,2022-11-30T10:21:03.784320,15.06387221,0.0001513,53.0554,112.3411,90.8865,269.2297,0,U,45384,999,14985,3.0879e-05,1.78e-06,0.0,6925.388,95.593,548.301,546.205,PAYLOAD,LARGE,US,2020-03-18,AFETR,,0,3675402,219147908,0 STARLINK-1267,1 45384U 20019AA  22334.43129380  .00000178  00000-0  30879-4 0  9997,2 45384  53.0554 112.3411 0001513  90.8865 269.2297 15.06387221149856,554.2619973497567,-22.827282204392,134.40267760988993,7.584341906786118,5eed7715096e590006985757
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T06:36:13,18 SPCS,STARLINK-1375,2020-025R,EARTH,TEME,UTC,SGP4,2022-11-30T02:08:47.956416,15.0639485,0.0001187,53.054,73.8799,87.3849,272.7276,0,U,45546,999,14429,0.00014847,1.93e-05,0.0,6925.364,95.592,548.051,546.407,PAYLOAD,LARGE,US,2020-04-22,AFETR,,0,3673937,219115932,0 STARLINK-1375,1 45546U 20025R   22334.08944394  .00001930  00000-0  14847-3 0  9998,2 45546  53.0540  73.8799 0001187  87.3849 272.7276 15.06394850144296,547.3579579236566,20.63709183660339,129.11696743344066,7.591551214384667,5eed7715096e590006985758
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-1235,2020-012BG,EARTH,TEME,UTC,SGP4,2022-11-30T09:35:56.493888,15.06394739,0.0001581,53.056,332.4824,66.2437,293.8718,0,U,45232,999,15524,5.1301e-05,4.83e-06,0.0,6925.365,95.592,548.325,546.135,PAYLOAD,LARGE,US,2020-02-17,AFETR,,0,3675646,219172348,0 STARLINK-1235,1 45232U 20012BG  22334.39995942  .00000483  00000-0  51301-4 0  9994,2 45232  53.0560 332.4824 0001581  66.2437 293.8718 15.06394739155248,546.9990174903569,5.700800634803459,1.8150578158966602,7.590468255096418,5eed7715096e590006985759
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-1245,2020-012AP,EARTH,TEME,UTC,SGP4,2022-11-30T10:33:02.830176,15.06390782,0.0001708,53.0546,352.315,56.0525,304.0626,0,U,45215,999,15490,6.0102e-05,6.14e-06,0.0,6925.377,95.593,548.425,546.059,PAYLOAD,LARGE,US,2020-02-17,AFETR,,0,3675646,219172847,0 STARLINK-1245,1 45215U 20012AP  22334.43961609  .00000614  00000-0  60102-4 0  9998,2 45215  53.0546 352.3150 0001708  56.0525 304.0626 15.06390782154901,547.987114099913,22.055348083316748,179.90444055757047,7.591089491998636,5eed7715096e59000698575a
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-1352,2020-025F,EARTH,TEME,UTC,SGP4,2022-11-30T13:28:12.026784,15.06386067,0.0001466,53.0564,71.7629,76.0847,284.0305,0,U,45536,999,14495,-2.1814e-05,-6.06e-06,0.0,6925.391,95.593,548.272,546.241,PAYLOAD,LARGE,US,2020-04-22,AFETR,,0,3675646,219172633,0 STARLINK-1352,1 45536U 20025F   22334.56125031 -.00000606  00000-0 -21814-4 0  9993,2 45536  53.0564  71.7629 0001466  76.0847 284.0305 15.06386067144956,555.332097564089,-25.293205929107394,-61.76574592290381,7.583586898874615,5eed7715096e59000698575b
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-1264,2020-019Y,EARTH,TEME,UTC,SGP4,2022-11-30T10:02:20.170464,15.09332653,0.000204,53.0514,111.5751,181.6507,178.4477,0,U,45382,999,14968,0.00096062,0.00015242,0.0,6916.375,95.406,539.651,536.829,PAYLOAD,LARGE,US,2020-03-18,AFETR,,0,3675646,219171367,0 STARLINK-1264,1 45382U 20019Y   22334.41828901  .00015242  00000-0  96062-3 0  9991,2 45382  53.0514 111.5751 0002040 181.6507 178.4477 15.09332653149680,556.6478370516616,-53.1883480606218,48.52712331492436,7.583119521883834,5eed7715096e59000698575c
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-1350,2020-025E,EARTH,TEME,UTC,SGP4,2022-11-30T07:00:43.519104,15.06401378,0.000116,53.0564,72.9701,80.0822,280.0298,0,U,45535,999,14492,-9.1235e-05,-1.64e-05,0.0,6925.344,95.592,548.013,546.406,PAYLOAD,LARGE,US,2020-04-22,AFETR,,0,3675646,219171383,0 STARLINK-1350,1 45535U 20025E   22334.29217036 -.00001640  00000-0 -91235-4 0  9992,2 45535  53.0564  72.9701 0001160  80.0822 280.0298 15.06401378144925,560.7711837635397,-39.298343950575976,-44.721098194274575,7.580436880034362,5eed7715096e59000698575d
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-1302,2020-019R,EARTH,TEME,UTC,SGP4,2022-11-30T12:53:41.808480,15.06398002,0.000178,53.0545,131.8591,72.7807,287.3376,0,U,45375,999,14959,4.3472e-05,3.66e-06,0.0,6925.355,95.592,548.452,545.987,PAYLOAD,LARGE,US,2020-03-18,AFETR,,0,3675646,219172616,0 STARLINK-1302,1 45375U 20019R   22334.53728945  .00000366  00000-0  43472-4 0  9992,2 45375  53.0545 131.8591 0001780  72.7807 287.3376 15.06398002149591,551.0926032720226,-14.42391705442212,146.43527315287668,7.586651524352996,5eed7715096e59000698575e
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-1296,2020-019BE,EARTH,TEME,UTC,SGP4,2022-11-30T09:46:35.370048,15.06397426,0.0001819,53.0544,102.435,49.0336,311.081,0,U,45412,999,14970,7.3215e-05,8.09e-06,0.0,6925.356,95.592,548.481,545.962,PAYLOAD,LARGE,US,2020-03-18,AFETR,,0,3675646,219171870,0 STARLINK-1296,1 45412U 20019BE  22334.40735382  .00000809  00000-0  73215-4 0  9993,2 45412  53.0544 102.4350 0001819  49.0336 311.0810 15.06397426149706,554.6523275946165,-25.94317582671856,106.17988810414965,7.584424952911987,5eed7715096e59000698575f
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T15:26:14,18 SPCS,STARLINK-1276,2020-019J,EARTH,TEME,UTC,SGP4,2022-11-30T10:40:59.443680,15.06402244,0.000244,53.0551,132.2911,57.2339,302.8885,0,U,45368,999,14958,0.00012556,1.589e-05,0.0,6925.342,95.592,548.896,545.517,PAYLOAD,LARGE,US,2020-03-18,AFETR,,0,3675402,219147907,0 STARLINK-1276,1 45368U 20019J   22334.44513245  .00001589  00000-0  12556-3 0  9995,2 45368  53.0551 132.2911 0002440  57.2339 302.8885 15.06402244149584,546.5192384328366,23.62481464953599,-152.9086886395989,7.592932379445126,5eed7715096e590006985760
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-1207,2020-019W,EARTH,TEME,UTC,SGP4,2022-11-30T10:33:01.579104,15.0639743,0.0001404,53.0545,112.3101,79.7184,280.3963,0,U,45380,999,14985,0.00015932,2.092e-05,0.0,6925.356,95.592,548.194,546.249,PAYLOAD,LARGE,US,2020-03-18,AFETR,,0,3675646,219172864,0 STARLINK-1207,1 45380U 20019W   22334.43960161  .00002092  00000-0  15932-3 0  9992,2 45380  53.0545 112.3101 0001404  79.7184 280.3963 15.06397430149854,547.544358126921,21.990909545831812,-60.04194355599618,7.591551934692202,5eed7715096e590006985761
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-1280,2020-019AE,EARTH,TEME,UTC,SGP4,2022-11-30T13:25:32.430432,15.06403168,0.0001982,53.055,131.7725,50.8893,309.2272,0,U,45388,999,14958,4.3518e-05,3.67e-06,0.0,6925.339,95.592,548.576,545.831,PAYLOAD,LARGE,US,2020-03-18,AFETR,,0,3675646,219172117,0 STARLINK-1280,1 45388U 20019AE  22334.55940313  .00000367  00000-0  43518-4 0  9995,2 45388  53.0550 131.7725 0001982  50.8893 309.2272 15.06403168149583,558.689853154001,-32.58834455780586,6.101239718923792,7.581272598771383,5eed7715096e590006985762
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-1288,2020-019N,EARTH,TEME,UTC,SGP4,2022-11-30T13:04:18.195456,15.06401327,0.0001715,53.0553,131.8214,80.8236,279.2947,0,U,45372,999,14959,0.00011905,1.492e-05,0.0,6925.344,95.592,548.397,546.022,PAYLOAD,LARGE,US,2020-03-18,AFETR,,0,3675646,219172863,0 STARLINK-1288,1 45372U 20019N   22334.54465504  .00001492  00000-0  11905-3 0  9995,2 45372  53.0553 131.8214 0001715  80.8236 279.2947 15.06401327149592,562.4174272966629,-42.81714282701117,113.65338581327875,7.579419078209311,5eed7715096e590006985763
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-1310,2020-019U,EARTH,TEME,UTC,SGP4,2022-11-30T05:43:45.890112,15.06403639,0.0001851,53.0553,133.2057,61.342,298.7755,0,U,45378,999,14955,1.8409e-05,-7e-08,0.0,6925.337,95.592,548.484,545.921,PAYLOAD,LARGE,US,2020-03-18,AFETR,,0,3675646,219171866,0 STARLINK-1310,1 45378U 20019U   22334.23872558 -.00000007  00000-0  18409-4 0  9997,2 45378  53.0553 133.2057 0001851  61.3420 298.7755 15.06403639149556,547.5536608676757,14.2212016845711,-33.393938258687754,7.590499513948194,5eed7715096e590006985764
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-1290,2020-019AJ,EARTH,TEME,UTC,SGP4,2022-11-30T08:31:27.705792,15.2030774,0.0002723,52.9997,88.7725,206.8937,153.1917,0,U,45392,999,14984,0.00095178,0.00020682,0.0,6883.049,94.718,506.788,503.039,PAYLOAD,LARGE,US,2020-03-18,AFETR,,0,3675646,219172618,0 STARLINK-1290,1 45392U 20019AJ  22334.35518178  .00020682  00000-0  95178-3 0  9998,2 45392  52.9997  88.7725 0002723 206.8937 153.1917 15.20307740149844,522.4050062651195,-53.14284623797079,22.15906797171436,7.602391378623196,5eed7715096e590006985765
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T03:22:20,18 SPCS,STARLINK-1398,2020-035AU,EARTH,TEME,UTC,SGP4,2022-11-29T09:56:09.648384,15.06387487,0.00013,53.056,6.9199,89.2236,270.8902,0,U,45699,999,13884,0.0001017,1.233e-05,0.0,6925.387,95.593,548.152,546.352,PAYLOAD,LARGE,US,2020-06-04,AFETR,,0,3673849,219108833,0 STARLINK-1398,1 45699U 20035AU  22333.41400056  .00001233  00000-0  10170-3 0  9997,2 45699  53.0560   6.9199 0001300  89.2236 270.8902 15.06387487138843,552.9012496923215,53.193686223307864,134.54824326366096,7.592187791925664,5eed7715096e590006985766
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-1289,2020-019AH,EARTH,TEME,UTC,SGP4,2022-11-30T09:27:58.978368,15.06399873,0.0001456,53.0556,112.5094,97.6627,262.4527,0,U,45391,999,14957,3.7316e-05,2.74e-06,0.0,6925.349,95.592,548.222,546.206,PAYLOAD,LARGE,US,2020-03-18,AFETR,,0,3675646,219171368,0 STARLINK-1289,1 45391U 20019AH  22334.39443262  .00000274  00000-0  37316-4 0  9998,2 45391  53.0556 112.5094 0001456  97.6627 262.4527 15.06399873149578,548.2615883898216,28.97798128173237,162.0041431594101,7.591987241780574,5eed7715096e590006985767
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T15:26:14,18 SPCS,STARLINK-1260,2020-019AW,EARTH,TEME,UTC,SGP4,2022-11-29T17:56:30.053184,15.06403103,0.0001751,53.0551,105.4206,71.3583,288.7596,0,U,45404,999,14960,7.0259e-05,7.65e-06,0.0,6925.339,95.592,548.417,545.991,PAYLOAD,LARGE,US,2020-03-18,AFETR,,0,3675402,219147911,0 STARLINK-1260,1 45404U 20019AW  22333.74757006  .00000765  00000-0  70259-4 0  9993,2 45404  53.0551 105.4206 0001751  71.3583 288.7596 15.06403103149605,560.9922022818528,-39.79337596456749,89.00543470346457,7.5802962281992485,5eed7715096e590006985768
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T15:36:14,18 SPCS,STARLINK-1312,2020-019AQ,EARTH,TEME,UTC,SGP4,2022-11-30T09:39:57.621600,15.06395988,0.0001279,53.0563,112.4834,79.7496,280.3637,0,U,45398,999,14960,2.5668e-05,1.01e-06,0.0,6925.361,95.592,548.112,546.34,PAYLOAD,LARGE,US,2020-03-18,AFETR,,0,3675470,219149323,0 STARLINK-1312,1 45398U 20019AQ  22334.40275025  .00000101  00000-0  25668-4 0  9993,2 45398  53.0563 112.4834 0001279  79.7496 280.3637 15.06395988149600,550.2684500933283,40.34092098962304,-66.66681165152885,7.592183651385805,5eed7715096e590006985769
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T03:22:20,18 SPCS,STARLINK-1273,2020-019H,EARTH,TEME,UTC,SGP4,2022-11-29T17:52:33.449376,15.06392667,0.0001765,53.055,135.4231,79.4099,280.7089,0,U,45367,999,14947,-2.0406e-05,-5.85e-06,0.0,6925.371,95.593,548.458,546.014,PAYLOAD,LARGE,US,2020-03-18,AFETR,,0,3673849,219107547,0 STARLINK-1273,1 45367U 20019H   22333.74483159 -.00000585  00000-0 -20406-4 0  9997,2 45367  53.0550 135.4231 0001765  79.4099 280.7089 15.06392667149475,552.5196991627827,52.79164266796943,-87.33307535298522,7.5925173258475,5eed7715096e59000698576a
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T03:22:20,18 SPCS,STARLINK-1272,2020-019AC,EARTH,TEME,UTC,SGP4,2022-11-29T20:07:52.706208,15.06397803,0.0001424,53.0535,115.003,92.2345,267.8807,0,U,45386,999,14976,0.00013299,1.7e-05,0.0,6925.355,95.592,548.206,546.234,PAYLOAD,LARGE,US,2020-03-18,AFETR,,0,3673849,219108551,0 STARLINK-1272,1 45386U 20019AC  22333.83880447  .00001700  00000-0  13299-3 0  9998,2 45386  53.0535 115.0030 0001424  92.2345 267.8807 15.06397803149762,552.5581056090878,52.05563209908217,-118.42250958585409,7.592298857443047,5eed7715096e59000698576b
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T15:36:14,18 SPCS,STARLINK-1256,2020-019AT,EARTH,TEME,UTC,SGP4,2022-11-30T07:44:30.313248,15.06402762,0.0001298,53.0571,102.845,78.682,281.4315,0,U,45401,999,14978,9.3664e-05,1.114e-05,0.0,6925.34,95.592,548.104,546.306,PAYLOAD,LARGE,US,2020-03-18,AFETR,,0,3675466,219148772,0 STARLINK-1256,1 45401U 20019AT  22334.32257307  .00001114  00000-0  93664-4 0  9998,2 45401  53.0571 102.8450 0001298  78.6820 281.4315 15.06402762149784,552.2453043001506,-16.94756057171967,-24.058471863050702,7.585676030869508,5eed7715096e59000698576c
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-1284,2020-019AG,EARTH,TEME,UTC,SGP4,2022-11-30T09:08:07.072224,15.06390901,0.0001667,53.056,112.5721,69.1757,290.941,0,U,45390,999,14984,6.203e-05,6.42e-06,0.0,6925.376,95.593,548.396,546.087,PAYLOAD,LARGE,US,2020-03-18,AFETR,,0,3675646,219171617,0 STARLINK-1284,1 45390U 20019AG  22334.38063741  .00000642  00000-0  62030-4 0  9996,2 45390  53.0560 112.5721 0001667  69.1757 290.9410 15.06390901149841,551.7373003518069,47.93570297257315,-98.4353672750726,7.592295774243783,5eed7715096e59000698576d
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-05-08T22:26:12,18 SPCS,STARLINK-1285,2020-019BC,EARTH,TEME,UTC,SGP4,2022-05-08T19:16:55.570944,16.3016348,0.000149,53.0208,151.9444,253.7862,284.1555,0,U,45410,999,12084,0.0028408,0.13490714,1.2086e-05,6570.237,88.335,193.081,191.124,PAYLOAD,LARGE,US,2020-03-18,AFETR,2022-05-09,1,3435864,203020257,0 STARLINK-1285,1 45410U 20019BC  22128.80342096  .13490714  12086-4  28408-2 0  9997,2 45410  53.0208 151.9444 0001490 253.7862 284.1555 16.30163480120846,,,,,5eed7715096e59000698576e
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-1238,2020-012BH,EARTH,TEME,UTC,SGP4,2022-11-30T09:08:07.812672,15.06374645,0.0002013,53.0551,352.57,63.8427,296.2769,0,U,45233,999,15494,0.0004157,5.911e-05,0.0,6925.426,95.594,548.685,545.897,PAYLOAD,LARGE,US,2020-02-17,AFETR,,0,3675646,219171100,0 STARLINK-1238,1 45233U 20012BH  22334.38064598  .00005911  00000-0  41570-3 0  9995,2 45233  53.0551 352.5700 0002013  63.8427 296.2769 15.06374645154941,551.6933434469884,47.9619345569229,141.4817514451869,7.592370995219854,5eed7715096e59000698576f
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-1263,2020-019AX,EARTH,TEME,UTC,SGP4,2022-11-30T11:06:12.642912,15.06393422,0.0001599,53.0551,102.2148,61.294,298.8209,0,U,45405,999,14971,5.012e-05,4.65e-06,0.0,6925.369,95.593,548.341,546.126,PAYLOAD,LARGE,US,2020-03-18,AFETR,,0,3675646,219172867,0 STARLINK-1263,1 45405U 20019AX  22334.46264633  .00000465  00000-0  50120-4 0  9995,2 45405  53.0551 102.2148 0001599  61.2940 298.8209 15.06393422149718,546.9013040345117,21.371073035993984,144.56495170631004,7.592168863585506,5eed7715096e590006985770
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-1274,2020-019AD,EARTH,TEME,UTC,SGP4,2022-11-30T09:24:01.826784,15.06394657,0.0001163,53.0553,112.5234,80.3001,279.8119,0,U,45387,999,14984,3.6325e-06,-2.27e-06,0.0,6925.365,95.592,548.035,546.425,PAYLOAD,LARGE,US,2020-03-18,AFETR,,0,3675646,219171867,0 STARLINK-1274,1 45387U 20019AD  22334.39168781 -.00000227  00000-0  36325-5 0  9992,2 45387  53.0553 112.5234 0001163  80.3001 279.8119 15.06394657149840,549.9521821876806,39.213960923992644,175.14770777154018,7.5922819387963845,5eed7715096e590006985771
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-1319,2020-019V,EARTH,TEME,UTC,SGP4,2022-11-30T04:13:31.323072,15.06403455,0.0001698,53.0546,133.4846,77.1656,282.9522,0,U,45379,999,14954,0.00011927,1.496e-05,0.0,6925.338,95.592,548.379,546.027,PAYLOAD,LARGE,US,2020-03-18,AFETR,,0,3675646,219172116,0 STARLINK-1319,1 45379U 20019V   22334.17605698  .00001496  00000-0  11927-3 0  9999,2 45379  53.0546 133.4846 0001698  77.1656 282.9522 15.06403455149544,548.2734799365526,29.455271913802196,-47.45591256180857,7.592057516464958,5eed7715096e590006985772
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T03:22:20,18 SPCS,STARLINK-1300,2020-019Q,EARTH,TEME,UTC,SGP4,2022-11-29T19:01:31.671552,15.06394671,0.000151,53.0546,135.2129,79.1208,280.9951,0,U,45374,999,14948,0.00012262,1.545e-05,0.0,6925.365,95.592,548.276,546.184,PAYLOAD,LARGE,US,2020-03-18,AFETR,,0,3673849,219108800,0 STARLINK-1300,1 45374U 20019Q   22333.79272768  .00001545  00000-0  12262-3 0  9997,2 45374  53.0546 135.2129 0001510  79.1208 280.9951 15.06394671149487,562.5128835803262,-42.872308517919386,82.4077017053396,7.5793346924913765,5eed7715096e590006985773
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-1213,2020-019AS,EARTH,TEME,UTC,SGP4,2022-11-30T11:00:53.979840,15.06396418,0.0001631,53.0559,102.2215,78.9369,281.1803,0,U,45400,999,14973,5.7931e-05,5.81e-06,0.0,6925.36,95.592,548.354,546.095,PAYLOAD,LARGE,US,2020-03-18,AFETR,,0,3675646,219172619,0 STARLINK-1213,1 45400U 20019AS  22334.45895810  .00000581  00000-0  57931-4 0  9992,2 45400  53.0559 102.2215 0001631  78.9369 281.1803 15.06396418149738,549.0315902136736,35.937028917483644,160.3658189439304,7.592570980223715,5eed7715096e590006985774
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T15:36:14,18 SPCS,STARLINK-1258,2020-019X,EARTH,TEME,UTC,SGP4,2022-11-30T09:13:25.698144,15.06391347,0.0001557,53.055,112.5622,93.0228,267.0939,0,U,45381,999,14984,2.1177e-05,3.4e-07,0.0,6925.375,95.593,548.318,546.162,PAYLOAD,LARGE,US,2020-03-18,AFETR,,0,3675466,219149272,0 STARLINK-1258,1 45381U 20019X   22334.38432521  .00000034  00000-0  21177-4 0  9994,2 45381  53.0550 112.5622 0001557  93.0228 267.0939 15.06391347149843,559.2093459486168,-35.362182529578725,4.821300996842635,7.5813040045804225,5eed7715096e590006985775
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-1298,2020-019BF,EARTH,TEME,UTC,SGP4,2022-11-29T20:09:11.395008,15.06398679,0.0001389,53.0548,104.9854,71.2386,288.8753,0,U,45413,999,14971,0.00012864,1.635e-05,0.0,6925.353,95.592,548.18,546.256,PAYLOAD,LARGE,US,2020-03-18,AFETR,,0,3675646,219172120,0 STARLINK-1298,1 45413U 20019BF  22333.83971522  .00001635  00000-0  12864-3 0  9998,2 45413  53.0548 104.9854 0001389  71.2386 288.8753 15.06398679149710,547.390461838424,10.224327311105933,-60.23291482860975,7.590308012643604,5eed7715096e590006985776
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T15:06:14,18 SPCS,STARLINK-1297,2020-019AM,EARTH,TEME,UTC,SGP4,2022-11-30T10:01:12.484704,15.06349294,0.0001731,53.056,112.4033,50.1538,309.9603,0,U,45395,999,14961,0.00014993,1.949e-05,0.0,6925.504,95.595,548.568,546.17,PAYLOAD,LARGE,US,2020-03-18,AFETR,,0,3675248,219143957,0 STARLINK-1297,1 45395U 20019AM  22334.41750561  .00001949  00000-0  14993-3 0  9993,2 45395  53.0560 112.4033 0001731  50.1538 309.9603 15.06349294149619,548.9957522340856,0.005108656592875251,-12.020047766775017,7.588228021294223,5eed7715096e590006985777
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T15:36:14,18 SPCS,STARLINK-1255,2020-019AR,EARTH,TEME,UTC,SGP4,2022-11-30T09:04:07.939488,15.06394554,0.000157,53.0549,102.5705,73.1713,286.9448,0,U,45399,999,14979,-2.8427e-05,-7.05e-06,0.0,6925.365,95.592,548.318,546.143,PAYLOAD,LARGE,US,2020-03-18,AFETR,,0,3675466,219149267,0 STARLINK-1255,1 45399U 20019AR  22334.37786967 -.00000705  00000-0 -28427-4 0  9990,2 45399  53.0549 102.5705 0001570  73.1713 286.9448 15.06394554149796,566.4477858414975,-52.30522630550965,38.18700395986107,7.577148986593129,5eed7715096e590006985778
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-1307,2020-019AP,EARTH,TEME,UTC,SGP4,2022-11-30T09:50:34.536480,15.06392065,0.0001357,53.0543,112.4257,73.4058,286.708,0,U,45397,999,14967,4.4239e-05,3.77e-06,0.0,6925.373,95.593,548.178,546.298,PAYLOAD,LARGE,US,2020-03-18,AFETR,,0,3675646,219172866,0 STARLINK-1307,1 45397U 20019AP  22334.41012195  .00000377  00000-0  44239-4 0  9990,2 45397  53.0543 112.4257 0001357  73.4058 286.7080 15.06392065149670,559.4912981019452,-36.605753167324536,103.77012042461736,7.5812608583054395,5eed7715096e590006985779
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T07:36:14,18 SPCS,STARLINK-1304,2020-019S,EARTH,TEME,UTC,SGP4,2022-11-29T18:13:45.773184,15.06401231,0.0001721,53.0554,135.3481,68.6218,291.4955,0,U,45376,999,14947,0.00010618,1.3e-05,0.0,6925.345,95.592,548.402,546.018,PAYLOAD,LARGE,US,2020-03-18,AFETR,,0,3674379,219127322,0 STARLINK-1304,1 45376U 20019S   22333.75955756  .00001300  00000-0  10618-3 0  9992,2 45376  53.0554 135.3481 0001721  68.6218 291.4955 15.06401231149479,546.643123355554,12.805129648280497,-177.46956540201168,7.591351437506942,5eed7715096e59000698577a
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T03:22:20,18 SPCS,STARLINK-1337,2020-025BD,EARTH,TEME,UTC,SGP4,2022-11-29T12:24:46.234656,15.06397096,0.0001737,53.0561,46.4546,50.8607,309.2536,0,U,45582,999,14521,6.5208e-05,6.9e-06,0.0,6925.357,95.592,548.425,546.02,PAYLOAD,LARGE,US,2020-04-22,AFETR,,0,3673849,219109321,0 STARLINK-1337,1 45582U 20025BD  22333.51720179  .00000690  00000-0  65208-4 0  9998,2 45582  53.0561  46.4546 0001737  50.8607 309.2536 15.06397096145216,565.3231253479944,-49.3083904613062,-36.80565168390498,7.577707381264074,5eed7715096e59000698577b
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T07:36:14,18 SPCS,STARLINK-1299,2020-019BL,EARTH,TEME,UTC,SGP4,2022-11-29T21:14:55.631904,15.11969008,0.000362,52.9958,153.1298,163.4606,196.6503,0,U,45418,999,14891,0.001272,0.00021845,0.0,6908.333,95.24,532.699,527.697,PAYLOAD,LARGE,US,2020-03-18,AFETR,,0,3674379,219127272,0 STARLINK-1299,1 45418U 20019BL  22333.88536611  .00021845  00000-0  12720-2 0  9999,2 45418  52.9958 153.1298 0003620 163.4606 196.6503 15.11969008148911,532.3973519817564,12.033568705522057,-83.60862162719168,7.597557172879128,5eed7715096e59000698577c
2.0,GENERATED VIA SPACE-TRACK.ORG API,2022-11-30T17:18:05,18 SPCS,STARLINK-1286,2020-019BK,EARTH,TEME,UTC,SGP4,2022-11-30T13:14:55.474080,15.06419163,0.0001533,53.0571,131.7941,117.1485,242.966,0,U,45417,999,14958,-0.00061991,-9.508e-05,0.0,6925.29,95.591,548.216,546.093,PAYLOAD,LARGE,US,2020-03-18,AFETR,,0,3675646,219172621,0 STARLINK-1286,1 45417U 20019BK  22334.55203095 -.00009508  00000-0 -61991-3 0  9999,2 45417  53.0571 131.7941 0001533 117.1485 242.9660 15.06419163149581,566.2400960145997,-52.49431690788052,54.55037083571848,7.577381365976801,5eed7715096e59000698577d
